Census Tract , CES 3.0 Score,CES 3.0 Percentile," CES 3.0 
Percentile Range",Total Population,"California 
County",Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other (%)
6059063902,24.42,48.73,45-50%,6670,Orange ,32.1,48.4,2,0.3,13.2,4.1
6067007016,24.42,48.72,45-50%,5537,Sacramento ,22,28.2,14,0.4,28.5,6.8
6023001300,24.41,48.71,45-50%,1479,Humboldt ,9.3,80.1,1.1,2.6,0.5,6.4
6109004100,24.4,48.69,45-50%,5358,Tuolumne ,7.8,87.8,0.2,0.9,1.2,2
6037600703,24.4,48.68,45-50%,1914,Los Angeles,3.4,1.9,89.8,0.2,1,3.7
6103000400,24.4,48.67,45-50%,5508,Tehama ,9.5,85.2,0.3,1.4,1,2.5
6073002801,24.39,48.66,45-50%,3068,San Diego,14.7,65.4,3.4,0.2,11.4,4.9
6099003907,24.39,48.64,45-50%,7460,Stanislaus ,16.1,75.8,1.2,0.3,3.6,3
6073001600,24.39,48.63,45-50%,5651,San Diego,54,24.5,12.4,0.3,5.6,3.1
6065041805,24.39,48.62,45-50%,5799,Riverside ,44.4,39.5,4.7,0.3,8.3,2.8
6037920313,24.39,48.61,45-50%,6010,Los Angeles,35.5,54.9,1.5,0.3,5.4,2.3
6067004001,24.38,48.59,45-50%,5755,Sacramento ,18.1,36.1,13.9,0.7,26,5.2
6007003200,24.38,48.58,45-50%,4234,Butte ,26.1,60.5,0.6,3.9,4.1,4.8
6037621204,24.37,48.57,45-50%,3230,Los Angeles,9.8,71.2,2.2,0.3,13.7,2.7
6029003306,24.36,48.56,45-50%,4897,Kern ,17.6,76.5,0.9,1,1.6,2.3
6111004710,24.36,48.54,45-50%,5089,Ventura ,70.6,11.6,2.5,0.2,13.4,1.8
6037139001,24.35,48.53,45-50%,4767,Los Angeles,17.9,66.1,4.6,0.2,6.7,4.6
6001423300,24.35,48.52,45-50%,3647,Alameda ,14.9,36,33.8,0.3,9.1,5.9
6085504803,24.34,48.51,45-50%,5756,Santa Clara,17.3,25.7,2.3,0.2,51.5,3
6065044403,24.3,48.49,45-50%,4402,Riverside ,30.2,60.7,0.5,5.1,1.1,2.4
6073010502,24.3,48.48,45-50%,5514,San Diego,58.5,27.8,4.5,0.3,5.7,3.3
6037800327,24.3,48.47,45-50%,5305,Los Angeles,16.4,71.9,1.9,0.1,6.7,3
6095250400,24.29,48.46,45-50%,3087,Solano ,27,41.4,14.8,0.9,9.9,6.1
6059076201,24.28,48.44,45-50%,6772,Orange ,28.4,50.6,2,0.1,16.9,2.1
6067009314,24.28,48.43,45-50%,5922,Sacramento ,16.7,33,12.8,0.3,31.2,5.9
6013355107,24.28,48.42,45-50%,5048,Contra Costa,26.7,47.2,10.4,0.5,10.3,5
6071010019,24.28,48.4,45-50%,5235,San Bernardino,47.6,43.6,4.5,0.5,1.5,2.4
6037702201,24.27,48.39,45-50%,4483,Los Angeles,12.5,69,3.3,0.2,10.7,4.3
6037900704,24.27,48.38,45-50%,3050,Los Angeles,34.1,28.3,28.9,0.4,4.6,3.6
6037113303,24.27,48.37,45-50%,4006,Los Angeles,29.1,50.4,3.3,0.4,14.4,2.4
6037124000,24.27,48.35,45-50%,4550,Los Angeles,12.1,76.5,3.5,0.1,4.4,3.4
6085504506,24.26,48.34,45-50%,5924,Santa Clara,10.1,14.4,2.3,0.2,69.3,3.5
6037143602,24.25,48.33,45-50%,4260,Los Angeles,8.2,77.3,4.1,0.3,7.1,3.1
6059032022,24.25,48.32,45-50%,6833,Orange ,45.8,43.3,1.5,0.2,6.3,2.8
6067005903,24.25,48.3,45-50%,2277,Sacramento ,14.4,63.7,11.2,0.7,3.6,6.3
6111008302,24.24,48.29,45-50%,5380,Ventura ,21.5,66.1,1.3,0.5,7.7,2.9
6013359102,24.24,48.28,45-50%,5159,Contra Costa,24.8,27.5,17.6,0.4,25,4.7
6071008500,24.24,48.27,45-50%,8316,San Bernardino,12.4,75.6,1.2,0.3,7.3,3.2
6037113232,24.24,48.25,45-50%,3894,Los Angeles,17.8,61.1,4,0.2,13.5,3.4
6013360101,24.24,48.24,45-50%,4576,Contra Costa,18.8,43.1,9.7,0.2,22.3,5.8
6023001101,24.24,48.23,45-50%,6350,Humboldt ,9.1,79.9,1.5,2.4,1.7,5.3
6065050600,24.24,48.22,45-50%,6850,Riverside ,23.3,66.1,3.2,0.4,4.1,2.9
6033001000,24.23,48.2,45-50%,6045,Lake ,32.6,59.6,0.7,4.2,0.8,2.1
6041112100,24.23,48.19,45-50%,4315,Marin ,26.1,64,1.5,0.2,4.7,3.5
6085504311,24.21,48.18,45-50%,7062,Santa Clara,7.7,8.1,1.7,0,80.3,2.1
6075011300,24.21,48.16,45-50%,3143,San Francisco,2.4,15.7,0.8,0,80,1.2
6037503802,24.2,48.15,45-50%,5054,Los Angeles,39.6,33.1,1.2,0.3,23.7,2.1
6001405800,24.2,48.14,45-50%,3965,Alameda ,18.4,6.2,19.4,0.4,53.4,2.4
6059099202,24.2,48.13,45-50%,8323,Orange ,54.2,11.1,0.8,0.4,32,1.5
6073013102,24.2,48.11,45-50%,6487,San Diego,75.4,14.6,4.3,0.4,3.7,1.6
6037124600,24.19,48.1,45-50%,3123,Los Angeles,15.5,69,4.3,0.1,7.7,3.3
6115040303,24.19,48.09,45-50%,6555,Yuba ,28,46.5,5,0.9,14.9,4.7
6037700502,24.19,48.08,45-50%,4246,Los Angeles,9.9,78,3.3,0.1,5.9,2.8
6101050402,24.18,48.06,45-50%,3970,Sutter ,20.3,56.6,2.3,0.4,16.7,3.8
6037920328,24.18,48.05,45-50%,1990,Los Angeles,13.3,68.1,4,0.3,10.7,3.7
6073013309,24.17,48.04,45-50%,7005,San Diego,56.6,22.7,2.7,0.2,14.2,3.6
6073015703,24.17,48.03,45-50%,7102,San Diego,28.9,54.1,6.5,0.2,3.9,6.3
6001435800,24.17,48.01,45-50%,5382,Alameda ,37.9,29.8,4.6,0.3,24.3,3.1
6071009911,24.17,48,45-50%,6456,San Bernardino,46.3,33.2,12.3,0.6,4.8,2.9
6037137103,24.16,47.99,45-50%,4199,Los Angeles,11.7,61.4,5.8,0.3,16,4.8
6029005700,24.16,47.98,45-50%,2226,Kern ,17.2,64.2,7.5,0.7,4.5,5.8
6001437702,24.16,47.96,45-50%,4256,Alameda ,69.8,5.7,8.2,0.2,13,3.1
6059088901,24.15,47.95,45-50%,6725,Orange ,17.1,13,0.8,0.1,67,2
6021010200,24.14,47.94,45-50%,4901,Glenn ,32.1,63,0.4,1.2,1.2,2.1
6001423400,24.14,47.93,45-50%,4685,Alameda ,15.8,41.1,25.1,0.2,10.9,7
6111007700,24.12,47.91,45-50%,5988,Ventura ,34.6,50.4,1.3,0.3,10,3.4
6067007903,24.11,47.9,45-50%,4576,Sacramento ,11.2,76,4.2,0.5,4.5,3.6
6059110301,24.11,47.89,45-50%,6729,Orange ,28,34.8,3.8,0.2,30.4,2.7
6037575002,24.1,47.87,45-50%,4627,Los Angeles,26.3,46.1,9.7,0.3,13.4,4.1
6037609900,24.1,47.86,45-50%,2034,Los Angeles,55.3,29.7,6.4,0.4,5.3,2.9
6065045224,24.08,47.85,45-50%,5471,Riverside ,59.3,35.8,1.2,0.2,2.3,1.1
6037183104,24.07,47.84,45-50%,2065,Los Angeles,52.3,22.5,2.6,0.2,19.9,2.5
6037143800,24.07,47.82,45-50%,4878,Los Angeles,7.3,79,3.7,0.1,6.4,3.4
6059099411,24.07,47.81,45-50%,5500,Orange ,32.9,48.7,2.3,0.3,11.7,4
6073020206,24.07,47.8,45-50%,5217,San Diego,76.6,17.3,2.2,0.2,2.5,1.2
6037910404,24.06,47.79,45-50%,4130,Los Angeles,63,18.5,13.2,0.3,2.6,2.3
6085504700,24.05,47.77,45-50%,719,Santa Clara,22.9,49.5,13.8,1,7.1,5.7
6095252314,24.04,47.76,45-50%,4113,Solano ,22.4,40.1,14.7,0.7,14.2,8
6071010424,24.02,47.75,45-50%,1966,San Bernardino,8.7,85.8,1.3,1.2,0.7,2.3
6073019002,24.02,47.74,45-50%,1759,San Diego,42.5,51.6,1,0.3,3.4,1.3
6037400800,24.01,47.72,45-50%,3967,Los Angeles,17.6,65.3,3,0.2,9.5,4.3
6085504504,24.01,47.71,45-50%,9882,Santa Clara,20.7,12.6,5.4,0.3,58.2,2.7
6059011711,24,47.7,45-50%,7305,Orange ,48.7,31.6,2.9,0.3,13.9,2.7
6081601502,24,47.69,45-50%,5125,San Mateo,27.1,10.2,4.9,0.1,54.6,3.1
6095253204,24,47.67,45-50%,7098,Solano ,36.1,47.3,6.2,0.4,5.8,4.2
6065050500,24,47.66,45-50%,13261,Riverside ,30.7,42.5,7.5,0.4,14.2,4.8
6073019404,23.99,47.65,45-50%,3984,San Diego,80.7,14.8,0.7,0.2,1.7,1.8
6001409900,23.99,47.64,45-50%,3308,Alameda ,8.1,26.8,53.1,0.2,7.6,4.3
6037272302,23.98,47.62,45-50%,4074,Los Angeles,50.1,33.9,4.6,0.3,8.8,2.4
6037401201,23.98,47.61,45-50%,3110,Los Angeles,25.7,61.5,1.6,0.3,8.2,2.7
6085504101,23.98,47.6,45-50%,4273,Santa Clara,63,14.3,1.9,1,18.2,1.5
6037702002,23.98,47.58,45-50%,5700,Los Angeles,11.9,74.4,4.5,0.4,5.4,3.5
6037571504,23.97,47.57,45-50%,4699,Los Angeles,28.9,27.9,21.2,0.2,18,3.7
6067009633,23.97,47.56,45-50%,3309,Sacramento ,33.2,11.3,25.1,0.2,23.4,6.9
6073001800,23.95,47.55,45-50%,5319,San Diego,40,38.9,12.6,0.3,4.4,3.8
6031000701,23.95,47.53,45-50%,5321,Kings ,28.8,63.1,2.3,0.6,2.8,2.4
6037910706,23.94,47.52,45-50%,6022,Los Angeles,69.3,10.9,14.5,0.2,3.4,1.8
6037920115,23.94,47.51,45-50%,4149,Los Angeles,15.3,63.5,2.9,0.2,15,3.1
6075060502,23.94,47.5,45-50%,3216,San Francisco,26.1,4.2,29.2,0.2,36.6,3.7
6071011500,23.93,47.48,45-50%,1890,San Bernardino,15.8,76,2.8,0.6,1,3.8
6065043222,23.93,47.47,45-50%,3842,Riverside ,18,72.7,1.7,1.1,4.7,1.8
6037920037,23.92,47.46,45-50%,7131,Los Angeles,58.4,22,10.4,0.4,6,2.8
6107001501,23.91,47.45,45-50%,5258,Tulare ,38.1,56.5,0.5,0.9,1.7,2.3
6071002016,23.91,47.43,45-50%,3883,San Bernardino,38,51.6,2.6,0.4,4.8,2.6
6013303204,23.91,47.42,45-50%,4182,Contra Costa,27.7,60,3.3,0.5,4.1,4.3
6087122500,23.91,47.41,45-50%,6670,Santa Cruz,76.4,17.4,0.6,0.3,3.5,1.8
6075020800,23.9,47.4,45-50%,6577,San Francisco,50.9,31,2.1,0.3,13.2,2.5
6053014800,23.89,47.38,45-50%,6112,Monterey ,84.9,11.7,0.4,0.2,1.6,1.2
6073008360,23.89,47.37,45-50%,5857,San Diego,20,29.9,6.3,0.2,38.1,5.6
6037920102,23.89,47.36,45-50%,5668,Los Angeles,30.2,53.6,3.4,0.4,9.2,3.2
6073003201,23.88,47.35,45-50%,4932,San Diego,29.8,19.9,12,0.3,32.5,5.4
6073021000,23.87,47.33,45-50%,4440,San Diego,34.4,63.1,0.4,0.9,0.5,0.7
6097154201,23.86,47.32,45-50%,3925,Sonoma ,43.4,52,0.7,1.7,0.9,1.5
6067004906,23.85,47.31,45-50%,2797,Sacramento ,25.2,15.6,27.6,0.4,27.5,3.8
6071010409,23.85,47.29,45-50%,3018,San Bernardino,15.9,71,4.2,1.3,2.7,5
6037920043,23.85,47.28,45-50%,5711,Los Angeles,23.4,43.3,5.2,0.2,24.7,3.2
6045010400,23.84,47.27,45-50%,3467,Mendocino ,25,69.1,0.3,1.2,1.3,3.1
6065044104,23.84,47.26,45-50%,2647,Riverside ,40,49.9,4.2,1.2,2.8,1.9
6059110106,23.83,47.24,45-50%,3577,Orange ,14.4,53.1,3.4,0,25.4,3.7
6085505303,23.83,47.23,45-50%,5940,Santa Clara,29.1,25.7,2.3,0.1,39.1,3.7
6085503211,23.82,47.22,45-50%,4744,Santa Clara,38.3,9.9,2.2,0.4,47.8,1.5
6037212502,23.82,47.21,45-50%,2767,Los Angeles,35.3,8.8,5,0.1,49.1,1.7
6071009708,23.81,47.19,45-50%,5221,San Bernardino,21.1,71.4,2.9,0.7,1.6,2.4
6037106111,23.81,47.18,45-50%,4334,Los Angeles,58.9,27.5,4.6,0.3,7.2,1.5
6001405301,23.8,47.17,45-50%,2603,Alameda ,14.2,41.3,23.2,0.5,14.8,5.9
6073016100,23.8,47.16,45-50%,5788,San Diego,18.7,70.6,3.1,0.7,3.5,3.5
6029005401,23.8,47.14,45-50%,6099,Kern ,16,72.9,2.5,0.9,4.9,2.8
6037501600,23.79,47.13,45-50%,7190,Los Angeles,50.3,38.8,1.7,0.2,7.4,1.7
6037460302,23.79,47.12,45-50%,4442,Los Angeles,42,16.8,33.8,0.2,3.2,4
6075012201,23.78,47.11,45-50%,4567,San Francisco,27.9,36.5,5.4,0.6,25.5,4.1
6037275101,23.78,47.09,45-50%,1177,Los Angeles,28.1,41.6,7.3,0.2,18.2,4.6
6113010310,23.78,47.08,45-50%,5485,Yolo ,21.5,46.8,7.6,0.3,16.4,7.3
6073013000,23.78,47.07,45-50%,5903,San Diego,68.2,19.6,3.8,0.7,5.7,1.9
6059062627,23.78,47.06,45-50%,3308,Orange ,8.2,45.3,1.4,0.1,40.2,4.8
6037461501,23.78,47.04,45-50%,3700,Los Angeles,52.1,23.8,14.6,0.2,6.2,3.1
6037278001,23.77,47.03,45-50%,2458,Los Angeles,25.5,49.3,8.5,0.1,12.4,4.3
6073010200,23.76,47.02,45-50%,6800,San Diego,33.7,52.6,4.6,0.6,5,3.5
6037405900,23.76,47,45-50%,4049,Los Angeles,57.3,27.5,4.1,0.2,9.1,1.8
6065042711,23.76,46.99,45-50%,4543,Riverside ,13.3,76,6.2,0.5,2.2,1.7
6059099603,23.74,46.98,45-50%,6126,Orange ,15.8,62.9,0.9,0.2,16.2,3.9
6097151201,23.74,46.97,45-50%,6855,Sonoma ,19.6,71.9,1.2,0.8,2.8,3.7
6065044602,23.74,46.95,45-50%,2907,Riverside ,23.8,66.4,2.8,0.8,4,2.2
6085503336,23.73,46.94,45-50%,3492,Santa Clara,36.9,7.2,2.5,0.6,51,1.8
6059075401,23.73,46.93,45-50%,3895,Orange ,53.5,39,1.2,0.5,4.6,1.3
6021010300,23.73,46.92,45-50%,2373,Glenn ,17.6,70.8,1.3,6.9,0.8,2.7
6037700200,23.73,46.9,45-50%,6321,Los Angeles,10.5,77.4,3.3,0.2,5,3.6
6013303102,23.72,46.89,45-50%,7624,Contra Costa,34.2,41.1,7.5,0.3,11.8,5.2
6037113213,23.72,46.88,45-50%,4316,Los Angeles,24,47.3,4.3,0.3,20.7,3.4
6059063603,23.72,46.87,45-50%,6223,Orange ,15,76.3,1.1,0.2,4.6,2.7
6073010003,23.72,46.85,45-50%,5906,San Diego,64.7,11.5,3.5,0.2,17.3,2.7
6075022903,23.7,46.84,45-50%,3384,San Francisco,50.6,30.6,1.8,0.2,13.7,3.1
6075020900,23.68,46.83,45-50%,4372,San Francisco,50,33,1.5,0.3,11.9,3.2
6053001500,23.67,46.82,45-50%,5741,Monterey ,37.7,50.7,1.4,0.4,7.2,2.6
6053011101,23.66,46.8,45-50%,5188,Monterey ,86.7,10.4,0.4,0.2,0.8,1.4
6073014200,23.65,46.79,45-50%,6277,San Diego,42.9,35.4,10.4,0.3,7.5,3.5
6085503506,23.65,46.78,45-50%,6432,Santa Clara,67.8,3.5,2.2,0,25,1.5
6053014301,23.64,46.77,45-50%,3602,Monterey ,22.5,43.1,6.5,0.3,21.2,6.4
6065049600,23.64,46.75,45-50%,7176,Riverside ,23.9,53.6,4.9,0.2,13.4,4.1
6079010016,23.64,46.74,45-50%,4864,San Luis Obispo,31.5,63.2,1.5,1,0.8,2
6097152702,23.63,46.73,45-50%,5242,Sonoma ,23.5,66.7,1.5,1.3,3.9,3.1
6053000101,23.63,46.71,45-50%,2079,Monterey ,63.2,28,1,0.2,4.5,3.1
6019005905,23.63,46.7,45-50%,6809,Fresno ,21.3,63,1,0.6,11.6,2.4
6059088203,23.63,46.69,45-50%,4819,Orange ,34.9,24.5,1.6,0.4,36.9,1.6
6059086801,23.62,46.68,45-50%,3267,Orange ,38.1,35.8,1.5,0.1,21.8,2.6
6073002707,23.62,46.66,45-50%,5369,San Diego,58.3,4.5,14.5,0.2,20.7,1.7
6065044606,23.62,46.65,45-50%,2852,Riverside ,25.1,67.5,2.9,0.9,2,1.6
6021010100,23.61,46.64,45-50%,8192,Glenn ,42.3,51.7,0.7,1,2.6,1.7
6085504507,23.61,46.63,45-50%,5768,Santa Clara,20.1,17.4,2.8,0.3,55.7,3.7
6071010411,23.61,46.61,45-50%,6752,San Bernardino,17.8,73.8,3.2,0.8,2.1,2.3
6095250300,23.61,46.6,45-50%,3206,Solano ,23.8,31.1,19.1,0.6,20.3,5.1
6037575001,23.59,46.59,45-50%,3608,Los Angeles,23.6,41.5,11.2,0.5,18.1,5
6037403901,23.59,46.58,45-50%,3110,Los Angeles,47.1,39.7,2.7,0.2,8.1,2.2
6075022801,23.59,46.56,45-50%,5078,San Francisco,42.2,39.1,2.8,0.1,12,3.8
6059011716,23.59,46.55,45-50%,5410,Orange ,26.3,36.1,1.9,0.1,33.4,2.2
6083002211,23.58,46.54,45-50%,5366,Santa Barbara,43.7,47.3,1,0.5,5.8,1.7
6059062612,23.58,46.53,45-50%,8186,Orange ,6.9,56.6,1.1,0.1,30.3,5
6059001704,23.57,46.51,45-50%,7451,Orange ,8.6,19.9,1,0,68.2,2.2
6013303203,23.56,46.5,45-50%,8491,Contra Costa,21.2,55.6,8.3,0.4,10,4.5
6037503401,23.56,46.49,45-50%,6529,Los Angeles,48.6,43.5,1,0.2,5.3,1.4
6067005204,23.55,46.47,45-50%,4220,Sacramento ,16.7,66,5.4,0.6,7.4,3.9
6073010300,23.55,46.46,45-50%,4507,San Diego,46.9,38.1,2.9,0.4,7.1,4.5
6001442700,23.54,46.45,45-50%,2873,Alameda ,16.8,53.3,1.6,0.2,22.5,5.6
6061021003,23.54,46.44,45-50%,6210,Placer ,16.1,72.6,1.7,0.8,5.7,3.1
6111005502,23.54,46.42,45-50%,5127,Ventura ,34.4,45.7,3.1,0.4,12.7,3.6
6073009000,23.53,46.41,45-50%,3861,San Diego,42.4,35.5,5,0.2,13.8,3.2
6073013702,23.53,46.4,45-50%,5357,San Diego,40.1,35.8,13.6,0.4,6.2,4
6001420400,23.52,46.39,45-50%,3124,Alameda ,13.6,27.8,3.8,0.9,48.9,5
6097153902,23.51,46.37,45-50%,4147,Sonoma ,49.8,46.9,0.3,0.9,0.7,1.3
6073014902,23.51,46.36,45-50%,3186,San Diego,22.1,66.3,3.6,0.4,3.6,3.9
6073012303,23.51,46.35,45-50%,3431,San Diego,45.3,40.4,4.8,0.2,6.8,2.4
6059001301,23.5,46.34,45-50%,6423,Orange ,41.5,42.4,2.4,0.2,11.1,2.4
6001436100,23.5,46.32,45-50%,5261,Alameda ,40.1,28,5.3,0.4,22.4,3.7
6053000501,23.49,46.31,45-50%,4842,Monterey ,97.2,1.6,0.2,0.2,0.3,0.5
6037571900,23.49,46.3,45-50%,5509,Los Angeles,18.7,48.3,16.4,0.5,12,4.1
6001440336,23.49,46.29,45-50%,4459,Alameda ,23.9,18,8,0.2,45,4.9
6029002804,23.48,46.27,45-50%,2672,Kern ,15.8,76.9,2.5,0.4,2.3,2.1
6001432700,23.47,46.26,45-50%,2478,Alameda ,21.2,47.9,9.8,0.4,16.5,4.1
6007001704,23.47,46.25,45-50%,3060,Butte ,7.1,86.8,0.2,1.2,0.8,4
6113010302,23.46,46.24,45-50%,7270,Yolo ,21,50.5,4.8,0.4,17.9,5.5
6073002708,23.45,46.22,45-50%,5689,San Diego,53.6,8,14.8,0.1,21,2.5
6037186202,23.44,46.21,45-50%,1974,Los Angeles,44.9,16,2,0.1,35.3,1.8
6029000907,23.44,46.2,45-50%,2463,Kern ,66.4,27.2,3.7,1.3,0.6,0.9
6037189300,23.42,46.18,45-50%,3077,Los Angeles,5.9,76,2.3,0,13,2.7
6037214901,23.42,46.17,45-50%,3083,Los Angeles,5.1,78.8,2.9,0.1,7.9,5.3
6097152000,23.41,46.16,45-50%,2079,Sonoma ,26,62,2.5,1.2,3.9,4.4
6075016802,23.4,46.15,45-50%,3264,San Francisco,13,58.8,11.1,0.7,11.8,4.5
6095253205,23.4,46.13,45-50%,3022,Solano ,35.8,49,5.7,0.5,4.6,4.3
6085512311,23.4,46.12,45-50%,3314,Santa Clara,37,46.7,2.1,0.3,10.3,3.7
6001410000,23.39,46.11,45-50%,2805,Alameda ,9.6,31,48.8,0.1,6.3,4.2
6013336202,23.39,46.1,45-50%,5701,Contra Costa,77.2,11.2,3.5,0.1,6.1,1.9
6037503502,23.38,46.08,45-50%,4130,Los Angeles,60.5,31.3,1,0.2,5.4,1.6
6001442900,23.38,46.07,45-50%,7194,Alameda ,19.1,33.5,3.2,0.3,38.7,5.1
6071010417,23.37,46.06,45-50%,3251,San Bernardino,15.4,79,1,1,1.1,2.5
6053000102,23.37,46.05,45-50%,9054,Monterey ,65.8,12,2,0.2,18.3,1.8
6065044102,23.36,46.03,45-50%,2841,Riverside ,51.7,36.6,5.5,1.9,1.8,2.5
6037128602,23.36,46.02,45-50%,3189,Los Angeles,17.6,70.1,3.6,0,5.4,3.3
6059099413,23.35,46.01,45-50%,8230,Orange ,16.3,62.6,0.8,0.2,16.8,3.3
6037109200,23.35,46,45-50%,2669,Los Angeles,37.7,37.7,3.5,0.2,18.2,2.7
6075020200,23.34,45.98,45-50%,6269,San Francisco,25.2,49.5,6,0.5,15.9,2.9
6101050401,23.34,45.97,45-50%,4783,Sutter ,24,54.4,1.6,0.9,15,4
6055201003,23.34,45.96,45-50%,4389,Napa ,18.2,22.6,8.8,0.3,45.8,4.2
6085506301,23.34,45.95,45-50%,5334,Santa Clara,23.5,41.1,5.2,0.2,25.7,4.3
6001451506,23.33,45.93,45-50%,3138,Alameda ,33.8,51.1,4,0.4,6.5,4.1
6037461100,23.32,45.92,45-50%,4844,Los Angeles,39.2,26.3,25.4,0.2,5,3.9
6071009707,23.32,45.91,45-50%,5920,San Bernardino,17.9,69.1,5.3,0.5,5.1,2
6001440335,23.31,45.89,45-50%,6496,Alameda ,8.5,11.5,4.7,0.1,69.3,5.9
6037265304,23.31,45.88,45-50%,3570,Los Angeles,14.8,45.2,2.1,0.2,32.9,4.7
6037403721,23.31,45.87,45-50%,4998,Los Angeles,52.9,31.7,3,0.2,10.2,2
6037113237,23.31,45.86,45-50%,3661,Los Angeles,16.1,56.8,5.2,0.2,17.8,3.9
6065045000,23.3,45.84,45-50%,3424,Riverside ,46.4,48.6,1.8,0.3,1.3,1.5
6037570902,23.3,45.83,45-50%,3616,Los Angeles,26.4,53.8,6.2,0.5,9.4,3.7
6065046405,23.29,45.82,45-50%,3974,Riverside ,37.2,54.3,2.1,0.9,2.9,2.7
6059099905,23.29,45.81,45-50%,3053,Orange ,28.6,46.4,1.8,0.6,19.9,2.7
6037406101,23.29,45.79,45-50%,3139,Los Angeles,51.2,36.4,2.5,0.5,7.1,2.3
6037267404,23.27,45.78,45-50%,2806,Los Angeles,11,63.6,2.6,0,18.5,4.3
6085504422,23.26,45.77,45-50%,3672,Santa Clara,20.7,11.4,3.5,0.1,61.5,2.9
6005000500,23.26,45.76,45-50%,2995,Amador ,9.4,85.5,0.4,1.3,0.8,2.6
6029000910,23.26,45.74,45-50%,9904,Kern ,37.2,48.3,5.5,0.8,5.6,2.6
6065040703,23.26,45.73,45-50%,2780,Riverside ,27.5,66.2,0.8,1,1.5,3.1
6059062626,23.25,45.72,45-50%,2773,Orange ,9.6,34.5,1.8,0,49.5,4.6
6073018100,23.25,45.71,45-50%,5659,San Diego,20.7,70.4,1.8,0.6,3.2,3.2
6073003204,23.24,45.69,45-50%,3453,San Diego,51.5,31,2.8,0.5,11.9,2.3
6037403408,23.24,45.68,45-50%,6576,Los Angeles,19.7,7.8,4,0.1,66.1,2.2
6075031201,23.24,45.67,45-50%,6167,San Francisco,15.8,13.7,8.4,0.2,59.7,2.1
6111005403,23.22,45.66,45-50%,2694,Ventura ,53.2,37.8,1.1,0.4,5.2,2.3
6073010010,23.22,45.64,45-50%,5510,San Diego,72.7,12.4,1.9,0.1,11.2,1.7
6037408628,23.21,45.63,45-50%,5103,Los Angeles,18.1,9.7,1.1,0,69.4,1.8
6037403802,23.21,45.62,45-50%,5553,Los Angeles,45.3,36.2,4.1,0.4,11.6,2.5
6059063903,23.21,45.6,45-50%,3957,Orange ,36.4,43.1,1.1,0.1,16.5,2.8
6075026100,23.19,45.59,45-50%,6810,San Francisco,26.5,10.9,1.4,0.1,58.8,2.2
6073008509,23.17,45.58,45-50%,6647,San Diego,19.1,55.2,7.5,0.5,12.6,5.1
6085505001,23.15,45.57,45-50%,9741,Santa Clara,15.4,22.4,2.8,0.1,55.5,3.8
6095250103,23.15,45.55,45-50%,4292,Solano ,17.3,26.9,20.1,0.5,30.2,5
6059042310,23.15,45.54,45-50%,8391,Orange ,35.6,59,0.4,0.5,2.2,2.3
6037462202,23.15,45.53,45-50%,2928,Los Angeles,11.1,46.1,6.2,0.1,32.4,4
6059001705,23.15,45.52,45-50%,4343,Orange ,39.9,35.2,2.1,0.2,19.5,3
6037276000,23.15,45.5,45-50%,5396,Los Angeles,17.5,63.6,3.5,0.1,10.7,4.5
6081611700,23.14,45.49,45-50%,5970,San Mateo,68.6,3.6,17.9,0,8.2,1.7
6073018601,23.14,45.48,45-50%,4779,San Diego,27.9,53,2.7,0.4,11.4,4.6
6095253404,23.14,45.47,45-50%,6611,Solano ,39.4,48.8,3.8,0.4,3.9,3.6
6073002903,23.14,45.45,45-50%,3717,San Diego,36.5,40.3,9.1,0.3,10.4,3.4
6037462301,23.14,45.44,45-50%,4655,Los Angeles,52,22.6,12.1,0.2,10.2,3
6085506501,23.13,45.43,45-50%,7710,Santa Clara,52,24.9,5.8,0.2,14.7,2.6
6037702901,23.12,45.42,45-50%,8866,Los Angeles,7.7,74.7,5.1,0.2,8.4,3.8
6013307204,23.11,45.4,45-50%,4300,Contra Costa,40,40.2,9,0.6,6.6,3.6
6111004000,23.11,45.39,45-50%,6586,Ventura ,85.2,7.9,1.4,0.2,4.5,0.7
6037403702,23.08,45.38,45-50%,3794,Los Angeles,40.1,41.9,3.3,0.2,11.8,2.7
6065043010,23.08,45.37,45-50%,5687,Riverside ,46.3,43.7,4.1,0.3,3,2.6
6077004701,23.08,45.35,45-50%,2757,San Joaquin,30.4,64.7,0.3,0.4,1.3,2.8
6059021915,23.07,45.34,45-50%,3985,Orange ,14.2,61,1.2,0.1,20.1,3.5
6037554519,23.07,45.33,45-50%,3613,Los Angeles,9,17.9,4.2,0.1,66.4,2.4
6107000100,23.06,45.31,45-50%,5142,Tulare ,23.3,71.9,0.4,1.1,1.4,2
6061020806,23.05,45.3,45-50%,3494,Placer ,19.2,74.5,1.1,0.7,1.7,2.8
6097152801,23.05,45.29,45-50%,5547,Sonoma ,21,66.3,1.6,1,5.8,4.3
6067007701,23.04,45.28,45-50%,6126,Sacramento ,14.7,68.2,6.6,0.8,5.8,4
6065042717,23.04,45.26,45-50%,5079,Riverside ,49.5,43.6,2.5,0.5,1.7,2.4
6075015801,23.04,45.25,45-50%,3594,San Francisco,11.1,38,28.2,0.3,18.2,4.1
6073003108,23.03,45.24,45-50%,3520,San Diego,55.1,23.2,8.1,0.3,9.4,3.9
